LineId,Label,Timestamp,Date,Node,Time,Type,Component,Level,Content,EventId
210379,-,1120488556,2005.07.04,R02-M1-N9-C:J13-U01,2005-07-04-07.49.16.184660,RAS,KERNEL,INFO,generating core.401,E168
381687,-,1122399076,2005.07.26,R06-M0-N5-C:J02-U01,2005-07-26-10.31.16.787072,RAS,KERNEL,INFO,generating core.227,E168
620134,-,1133454621,2005.12.01,R01-M0-N0-C:J14-U11,2005-12-01-08.30.21.904210,RAS,KERNEL,INFO,"10758 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E22
234112,-,1120933807,2005.07.09,R36-M1-N7-C:J05-U11,2005-07-09-11.30.07.567327,RAS,KERNEL,INFO,generating core.58099,E168
3588,-,1117957672,2005.06.05,R20-M1-N6-C:J04-U01,2005-06-05-00.47.52.193049,RAS,KERNEL,INFO,generating core.39,E168
505965,-,1129665087,2005.10.18,R45-M0-N9-C:J08-U11,2005-10-18-12.51.27.875159,RAS,KERNEL,INFO,"1 ddr errors(s) detected and corrected on rank 0, symbol 35, bit 0",E5
168065,-,1120146649,2005.06.30,R01-M0-NC-C:J16-U11,2005-06-30-08.50.49.993966,RAS,KERNEL,INFO,generating core.1292,E168
514307,-,1130774904,2005.10.31,R53-M0-N4-C:J17-U11,2005-10-31-08.08.24.269024,RAS,KERNEL,INFO,"CE sym 0, at 0x194d95c0, mask 0x08",E38
228690,-,1120931107,2005.07.09,R36-M0-N3-C:J13-U01,2005-07-09-10.45.07.279314,RAS,KERNEL,INFO,generating core.37585,E168
533406,-,1131060709,2005.11.03,R67-M1-N3-C:J17-U11,2005-11-03-15.31.49.019771,RAS,KERNEL,INFO,iar 00106568 dear 02494c1c,E173
420087,-,1123682055,2005.08.10,R17-M0-NC-C:J16-U01,2005-08-10-06.54.15.582888,RAS,KERNEL,INFO,total of 1 ddr error(s) detected and corrected,E354
483497,-,1127244023,2005.09.20,UNKNOWN_LOCATION,2005-09-20-12.20.23.614497,NULL,DISCOVERY,INFO,Ido chip status changed: FF:F2:9F:16:B0:A8:00:0D:60:E9:4F:57 ip=10.7.2.156 v=13 t=4 status=M Tue Sep 20 12:11:49 PDT 2005,E221
391968,-,1122574415,2005.07.28,R26-M0-N0-C:J13-U11,2005-07-28-11.13.35.110244,RAS,KERNEL,INFO,generating core.15741,E168
366607,-,1122165922,2005.07.23,R14-M1-ND-C:J06-U01,2005-07-23-17.45.22.320459,RAS,KERNEL,INFO,5 floating point alignment exceptions,E9
456517,-,1125223350,2005.08.28,R51-M1-N5-C:J07-U01,2005-08-28-03.02.30.605624,RAS,KERNEL,INFO,iar 0014a150 dear 009af508,E173
324909,-,1121598092,2005.07.17,R22-M0-NB-C:J14-U01,2005-07-17-04.01.32.227251,RAS,KERNEL,INFO,generating core.63256,E168
648241,-,1134285498,2005.12.10,R73-M0-NB-C:J03-U01,2005-12-10-23.18.18.160228,RAS,KERNEL,INFO,"2 ddr error(s) detected and corrected on rank 0, symbol 9 over 6128 seconds",E4
145919,-,1119803270,2005.06.26,R05-M1-N2-C:J03-U01,2005-06-26-09.27.50.540260,RAS,KERNEL,INFO,program interrupt: trap instruction.........0,E308
331646,-,1121599559,2005.07.17,R10-M1-N8-C:J09-U01,2005-07-17-04.25.59.544065,RAS,KERNEL,INFO,generating core.38990,E168
150290,-,1119807045,2005.06.26,R03-M0-N4-C:J02-U01,2005-06-26-10.30.45.425145,RAS,KERNEL,INFO,exception syndrome register: 0x08000000,E145
361879,-,1122165078,2005.07.23,R17-M0-N8-C:J08-U01,2005-07-23-17.31.18.425380,RAS,KERNEL,INFO,15 floating point alignment exceptions,E9
46263,KERNDTLB,1118551663,2005.06.11,R30-M0-N9-C:J16-U01,2005-06-11-21.47.43.756883,RAS,KERNEL,FATAL,data TLB error interrupt,E15
406737,-,1123016557,2005.08.02,R27-M1-N3,2005-08-02-14.02.37.923220,NULL,DISCOVERY,SEVERE,Can not get assembly information for node card,E35
636240,-,1133457216,2005.12.01,R47-M1-N7-C:J11-U01,2005-12-01-09.13.36.494331,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E12
539946,-,1131064903,2005.11.03,R37-M1-N9-C:J09-U01,2005-11-03-16.41.43.055604,RAS,KERNEL,INFO,2354412 floating point alignment exceptions,E9
374566,-,1122168668,2005.07.23,R16-M0-NA-C:J15-U11,2005-07-23-18.31.08.725996,RAS,KERNEL,INFO,1005 floating point alignment exceptions,E9
567784,-,1131474350,2005.11.08,R62-M0-NC-C:J11-U01,2005-11-08-10.25.50.721991,RAS,KERNEL,INFO,iar 00106200 dear 0247019c,E173
391654,-,1122574355,2005.07.28,R23-M1-N3-C:J08-U11,2005-07-28-11.12.35.360363,RAS,KERNEL,INFO,generating core.6618,E168
170557,-,1120148861,2005.06.30,R20-M0-N7-C:J14-U11,2005-06-30-09.27.41.678927,RAS,KERNEL,INFO,generating core.12888,E168
377719,-,1122256326,2005.07.24,R25-M0-NF-C:J09-U11,2005-07-24-18.52.06.513732,RAS,KERNEL,INFO,generating core.16762,E168
193757,-,1120267117,2005.07.01,R23-M1-N8-C:J17-U01,2005-07-01-18.18.37.196110,RAS,KERNEL,INFO,1146800 double-hummer alignment exceptions,E6
16803,-,1118070493,2005.06.06,R21-M1-NE-C:J03-U11,2005-06-06-08.08.13.422578,RAS,KERNEL,INFO,generating core.10527,E168
611770,-,1133448447,2005.12.01,R66-M1-N1-C:J12-U01,2005-12-01-06.47.27.700532,RAS,KERNEL,INFO,"10752 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E22
441403,-,1125084118,2005.08.26,R75-M0-NE-C:J09-U01,2005-08-26-12.21.58.245533,RAS,KERNEL,INFO,773760 double-hummer alignment exceptions,E6
249503,-,1120939737,2005.07.09,R36-M1-NB-C:J02-U01,2005-07-09-13.08.57.711625,RAS,KERNEL,INFO,generating core.62995,E168
326832,-,1121598522,2005.07.17,R30-M1-N7-C:J10-U01,2005-07-17-04.08.42.128527,RAS,KERNEL,INFO,generating core.58513,E168
458173,-,1125224045,2005.08.28,R43-M1-ND-C:J14-U01,2005-08-28-03.14.05.681883,RAS,KERNEL,INFO,iar 00149ee0 dear 0099c518,E173
635125,-,1133455630,2005.12.01,R22-M0-NB-C:J08-U11,2005-12-01-08.47.10.772222,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E12
169877,-,1120148724,2005.06.30,R16-M0-NC-C:J14-U01,2005-06-30-09.25.24.139945,RAS,KERNEL,INFO,generating core.7044,E168
240252,-,1120935158,2005.07.09,R05-M1-NF-C:J03-U11,2005-07-09-11.52.38.376279,RAS,KERNEL,INFO,generating core.50531,E168
176286,-,1120216314,2005.07.01,R20-M1-N3-C:J08-U11,2005-07-01-04.11.54.039595,RAS,KERNEL,INFO,generating core.2138,E168
259401,-,1120957904,2005.07.09,R01-M0-N1-C:J11-U11,2005-07-09-18.11.44.519071,RAS,KERNEL,INFO,generating core.1977,E168
358768,-,1122162208,2005.07.23,R24-M1-NF-C:J09-U01,2005-07-23-16.43.28.650818,RAS,KERNEL,INFO,5 floating point alignment exceptions,E9
291811,-,1121308359,2005.07.13,R27-M1-N9-C:J14-U01,2005-07-13-19.32.39.911232,RAS,KERNEL,INFO,generating core.24328,E168
83739,-,1118770602,2005.06.14,R27-M0-N9-C:J12-U11,2005-06-14-10.36.42.768054,RAS,KERNEL,FATAL,program interrupt: fp cr field .............0,E375
114752,-,1118915916,2005.06.16,R22-M0-NE-C:J12-U01,2005-06-16-02.58.36.286398,RAS,KERNEL,INFO,generating core.6341,E168
507128,-,1129867392,2005.10.20,R15-M1-NC-I:J18-U11,2005-10-20-21.03.12.907353,RAS,KERNEL,INFO,ciod: generated 64 core files for program /home/rfisher/sodscaling/flash2.noio,E69
466391,KERNMNTF,1126030229,2005.09.06,R75-M1-N0-I:J18-U11,2005-09-06-11.10.29.384056,RAS,KERNEL,FATAL,Lustre mount FAILED : bglio981 : point /p/gb1,E203
429291,-,1124548499,2005.08.20,R25-M1-N8-I:J18-U01,2005-08-20-07.34.59.266663,RAS,KERNEL,INFO,ciod: generated 64 core files for program /bgl/apps/swl-prep/ibm-swl/functional/umt2k_chkpt/ckpt_umt2k_src/umt2k,E69
19228,-,1118081840,2005.06.06,R02-M1-N0-C:J12-U11,2005-06-06-11.17.20.334217,RAS,KERNEL,INFO,instruction cache parity error corrected,E189
553957,-,1131130539,2005.11.04,R62-M0-N5-C:J11-U11,2005-11-04-10.55.39.976291,RAS,KERNEL,INFO,95245182 floating point alignment exceptions,E9
500848,-,1129273521,2005.10.14,R13-M1-N8-C:J02-U11,2005-10-14-00.05.21.012768,RAS,KERNEL,INFO,total of 5 ddr error(s) detected and corrected,E354
370866,-,1122167226,2005.07.23,R10-M0-NE-C:J08-U01,2005-07-23-18.07.06.836563,RAS,KERNEL,INFO,685 floating point alignment exceptions,E9
59892,-,1118758313,2005.06.14,R35-M0-N9-C:J03-U01,2005-06-14-07.11.53.284458,RAS,KERNEL,INFO,generating core.3923,E168
64778,KERNSTOR,1118766712,2005.06.14,R21-M1-NA-C:J14-U01,2005-06-14-09.31.52.276061,RAS,KERNEL,FATAL,data storage interrupt,E98
573729,-,1131582320,2005.11.09,R63-M0-NE-C:J02-U01,2005-11-09-16.25.20.900053,RAS,KERNEL,INFO,iar 00106448 dear 0246db2c,E173
162264,-,1120094885,2005.06.29,R30-M0-N0-C:J13-U11,2005-06-29-18.28.05.269827,RAS,KERNEL,INFO,344040 double-hummer alignment exceptions,E6
617476,-,1133448819,2005.12.01,R22-M0-N4-C:J04-U01,2005-12-01-06.53.39.377648,RAS,KERNEL,INFO,"10726 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E22
266905,-,1120968857,2005.07.09,R11-M1-N2-C:J11-U01,2005-07-09-21.14.17.615577,RAS,KERNEL,INFO,generating core.3381,E168
305282,-,1121312393,2005.07.13,R24-M1-N8-C:J07-U01,2005-07-13-20.39.53.985309,RAS,KERNEL,INFO,generating core.20142,E168
651916,-,1135094984,2005.12.20,R73-M1-N0-I:J18-U11,2005-12-20-08.09.44.414278,RAS,KERNEL,INFO,ciod: generated 128 core files for program /g/g24/germann2/SPaSM_static/SPaSM_mpi,E69
312072,-,1121442042,2005.07.15,R04-M0-N5-C:J16-U11,2005-07-15-08.40.42.442983,RAS,KERNEL,INFO,generating core.360,E168
12957,-,1117988284,2005.06.05,R33-M1-NC-C:J04-U01,2005-06-05-09.18.04.877332,RAS,KERNEL,INFO,generating core.4807,E168
406224,-,1122581434,2005.07.28,R32-M1-NA-C:J13-U11,2005-07-28-13.10.34.430369,RAS,KERNEL,INFO,generating core.14773,E168
471381,-,1126742213,2005.09.14,R17-M1-N8-C:J09-U01,2005-09-14-16.56.53.672485,RAS,KERNEL,INFO,"CE sym 22, at 0x14aa5f80, mask 0x01",E38
88748,-,1118771219,2005.06.14,R27-M0-N9-C:J06-U11,2005-06-14-10.46.59.944805,RAS,KERNEL,FATAL,debug wait enable.................0,E118
616201,-,1133448688,2005.12.01,R26-M1-N4-C:J04-U11,2005-12-01-06.51.28.096058,RAS,KERNEL,INFO,"10756 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E22
477369,-,1127243336,2005.09.20,NULL,2005-09-20-12.08.56.693934,RAS,MMCS,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E221
78076,-,1118769903,2005.06.14,R26-M0-N0-C:J11-U11,2005-06-14-10.25.03.862654,RAS,KERNEL,FATAL,floating point operation....................0,E156
322825,-,1121496565,2005.07.15,R02-M1-NE-C:J09-U11,2005-07-15-23.49.25.351052,RAS,KERNEL,INFO,generating core.25446,E168
316767,-,1121495245,2005.07.15,R36-M1-NF-C:J07-U11,2005-07-15-23.27.25.666185,RAS,KERNEL,INFO,generating core.26226,E168
264820,-,1120968413,2005.07.09,R30-M0-NF-C:J15-U01,2005-07-09-21.06.53.821022,RAS,KERNEL,INFO,generating core.544,E168
432290,-,1124738109,2005.08.22,R76-M1-N4-I:J18-U01,2005-08-22-12.15.09.801773,RAS,KERNEL,INFO,ciod: generated 128 core files for program /home/germann2/BGL-demo/SPaSM_mpi,E69
594521,-,1132960471,2005.11.25,R56-M0-N0-I:J18-U01,2005-11-25-15.14.31.627723,RAS,KERNEL,INFO,"ciod: Received signal 15, code=0, errno=0, address=0x000001f2",E221
446527,-,1125084758,2005.08.26,R64-M0-N0-C:J15-U11,2005-08-26-12.32.38.003958,RAS,KERNEL,INFO,iar 003a926c dear 00f2d268,E173
317964,-,1121495509,2005.07.15,R27-M0-NA-C:J11-U11,2005-07-15-23.31.49.742906,RAS,KERNEL,INFO,generating core.54909,E168
628482,-,1133455135,2005.12.01,R60-M0-N7-C:J13-U01,2005-12-01-08.38.55.506358,RAS,KERNEL,INFO,0 microseconds spent in the rbs signal handler during 0 calls. 0 microseconds was the maximum time for a single instance of a correctable ddr.,E12
380611,-,1122256953,2005.07.24,R15-M0-N6-C:J09-U11,2005-07-24-19.02.33.143351,RAS,KERNEL,INFO,generating core.16878,E168
212471,-,1120748210,2005.07.07,R07-M1-N3-C:J10-U01,2005-07-07-07.56.50.623098,RAS,KERNEL,INFO,generating core.1377,E168
221914,-,1120917336,2005.07.09,R12-M0-N2-C:J11-U11,2005-07-09-06.55.36.500112,RAS,KERNEL,INFO,generating core.15869,E168
205312,-,1120469713,2005.07.04,R31-M1-NE-C:J09-U11,2005-07-04-02.35.13.762866,RAS,KERNEL,INFO,generating core.8246,E168
509928,-,1130251370,2005.10.25,R42-M0-N4-I:J18-U11,2005-10-25-07.42.50.662712,RAS,APP,FATAL,"ciod: Error loading allreduce_double_V1R1.rts: invalid or missing program image, No such file or directory",E56
311166,-,1121383303,2005.07.14,R01-M1-NC-I:J18-U11,2005-07-14-16.21.43.340357,RAS,KERNEL,INFO,ciod: Y coordinate 22 exceeds physical dimension 16 at line 2 of node map file /home/pakin1/sweep3d-2.2b/results/random3-8x32x32x2.map,E41
387731,-,1122431455,2005.07.26,R11-M0-NA-C:J02-U01,2005-07-26-19.30.55.606839,RAS,KERNEL,INFO,generating core.21519,E168
185600,-,1120262037,2005.07.01,R22-M1-NB-C:J04-U11,2005-07-01-16.53.57.847009,RAS,KERNEL,INFO,1146800 double-hummer alignment exceptions,E6
46754,KERNDTLB,1118552188,2005.06.11,R30-M0-N9-C:J16-U01,2005-06-11-21.56.28.370596,RAS,KERNEL,FATAL,data TLB error interrupt,E15
138258,-,1119715864,2005.06.25,R14-M1-N6-C:J13-U11,2005-06-25-09.11.04.948191,RAS,KERNEL,INFO,generating core.493,E168
546029,-,1131125972,2005.11.04,R62-M0-NE-C:J13-U11,2005-11-04-09.39.32.065322,RAS,KERNEL,INFO,iar 0010683c dear 02f692fc,E173
219843,-,1120788576,2005.07.07,R12-M0-N7-C:J10-U01,2005-07-07-19.09.36.000349,RAS,KERNEL,INFO,generating core.59273,E168
327810,-,1121598724,2005.07.17,R17-M1-NF-C:J16-U11,2005-07-17-04.12.04.196884,RAS,KERNEL,INFO,generating core.41512,E168
65408,-,1118766869,2005.06.14,R24-M0-N3-C:J09-U11,2005-06-14-09.34.29.809121,RAS,KERNEL,FATAL,instruction address: 0x00004ed8,E187
367964,-,1122166098,2005.07.23,R13-M1-NC-C:J16-U11,2005-07-23-17.48.18.585809,RAS,KERNEL,INFO,generating core.10956,E168
147138,-,1119803590,2005.06.26,R36-M0-N6-C:J14-U01,2005-06-26-09.33.10.506047,RAS,KERNEL,INFO,auxiliary processor.........................0,E27
646801,-,1134159927,2005.12.09,R16-M0-N8-I:J18-U01,2005-12-09-12.25.27.502406,RAS,APP,FATAL,"ciod: Error loading /bgl/apps/SWL/stability/MDCASK/WORK/1378/inferno: invalid or missing program image, Permission denied",E57
134220,-,1119714964,2005.06.25,R37-M0-N1-C:J12-U01,2005-06-25-08.56.04.704115,RAS,KERNEL,INFO,generating core.14993,E168
360603,-,1122164908,2005.07.23,R14-M1-NA-C:J07-U01,2005-07-23-17.28.28.489590,RAS,KERNEL,INFO,15 floating point alignment exceptions,E9
602949,-,1133447898,2005.12.01,R13-M0-N1-C:J09-U01,2005-12-01-06.38.18.048729,RAS,KERNEL,INFO,"10770 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E22
496303,-,1128619435,2005.10.06,R01-M0-ND-C:J09-U01,2005-10-06-10.23.55.857450,RAS,KERNEL,INFO,total of 1 ddr error(s) detected and corrected,E354
651926,-,1135094985,2005.12.20,R75-M1-NC-I:J18-U01,2005-12-20-08.09.45.701581,RAS,KERNEL,INFO,ciod: generated 128 core files for program /g/g24/germann2/SPaSM_static/SPaSM_mpi,E69
475485,-,1127243201,2005.09.20,NULL,2005-09-20-12.06.41.111830,RAS,MMCS,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E221
215747,-,1120776055,2005.07.07,R37-M1-NE-C:J05-U01,2005-07-07-15.40.55.518462,RAS,KERNEL,INFO,628821504 double-hummer alignment exceptions,E6
353970,-,1122143174,2005.07.23,R16-M1-NF-C:J16-U01,2005-07-23-11.26.14.861072,RAS,KERNEL,INFO,generating core.128,E168
171265,-,1120149009,2005.06.30,R35-M1-N1-C:J05-U01,2005-06-30-09.30.09.360239,RAS,KERNEL,INFO,generating core.11491,E168
266899,-,1120968856,2005.07.09,R11-M1-NA-C:J13-U11,2005-07-09-21.14.16.648286,RAS,KERNEL,INFO,generating core.3101,E168
248519,-,1120939509,2005.07.09,R35-M0-N1-C:J10-U11,2005-07-09-13.05.09.915843,RAS,KERNEL,INFO,generating core.48561,E168
575237,-,1131583018,2005.11.09,R63-M0-N7-C:J15-U01,2005-11-09-16.36.58.845344,RAS,KERNEL,INFO,iar 00106494 dear 0246dbac,E173
400148,-,1122579180,2005.07.28,R21-M0-N9-C:J04-U01,2005-07-28-12.33.00.738203,RAS,KERNEL,INFO,generating core.11275,E168
111722,-,1118843819,2005.06.15,R25-M1-N9-C:J14-U11,2005-06-15-06.56.59.055539,RAS,KERNEL,INFO,generating core.1992,E168
177338,-,1120216497,2005.07.01,R32-M0-ND-C:J11-U11,2005-07-01-04.14.57.513226,RAS,KERNEL,INFO,generating core.18353,E168
48524,KERNDTLB,1118554128,2005.06.11,R30-M0-N9-C:J16-U01,2005-06-11-22.28.48.699707,RAS,KERNEL,FATAL,data TLB error interrupt,E15
64643,-,1118766174,2005.06.14,R13-M0-N0-C:J13-U01,2005-06-14-09.22.54.838855,RAS,KERNEL,FATAL,instruction address: 0x00004ed8,E187
173155,-,1120173882,2005.06.30,R27-M0-N0-I:J18-U01,2005-06-30-16.24.42.207384,RAS,APP,FATAL,ciod: Error creating node map from file /p/gb2/welcome3/32k_128x256x1_8x4x4.map: Bad file descriptor,E46
69957,KERNSTOR,1118767986,2005.06.14,R07-M1-ND-C:J11-U11,2005-06-14-09.53.06.979038,RAS,KERNEL,FATAL,data storage interrupt,E98
322390,-,1121496471,2005.07.15,R11-M1-N5-C:J09-U01,2005-07-15-23.47.51.237369,RAS,KERNEL,INFO,generating core.10442,E168
635062,-,1133455627,2005.12.01,R22-M1-N2-C:J06-U01,2005-12-01-08.47.07.273281,RAS,KERNEL,INFO,"10694 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E22
186375,-,1120262198,2005.07.01,R34-M1-N1-C:J05-U01,2005-07-01-16.56.38.618911,RAS,KERNEL,INFO,1146800 double-hummer alignment exceptions,E6
464603,-,1125754189,2005.09.03,R62-M0-NC-I:J18-U11,2005-09-03-06.29.49.876900,RAS,APP,FATAL,ciod: LOGIN chdir(/LAPACK_440d/TESTING) failed: No such file or directory,E73
27765,-,1118292393,2005.06.08,R25-M0-N1-C:J17-U11,2005-06-08-21.46.33.824784,RAS,KERNEL,INFO,generating core.2936,E168
298845,-,1121311137,2005.07.13,R31-M1-N7-C:J07-U01,2005-07-13-20.18.57.658606,RAS,KERNEL,INFO,generating core.8802,E168
287646,-,1121256425,2005.07.13,R20-M0-N3-C:J08-U11,2005-07-13-05.07.05.941110,RAS,KERNEL,INFO,generating core.28858,E168
134387,-,1119715005,2005.06.25,R24-M1-NE-C:J05-U01,2005-06-25-08.56.45.435379,RAS,KERNEL,INFO,generating core.351,E168
249105,-,1120939643,2005.07.09,R37-M0-N4-C:J02-U01,2005-07-09-13.07.23.875747,RAS,KERNEL,INFO,generating core.11927,E168
493395,-,1128267124,2005.10.02,R57-M1-N4-I:J18-U01,2005-10-02-08.32.04.503603,RAS,APP,FATAL,"ciod: Error loading /bgl/apps/SWL/stability/DDCMD//ddcMDbglV: invalid or missing program image, Permission denied",E57
633982,-,1133455504,2005.12.01,R43-M0-N8-C:J02-U01,2005-12-01-08.45.04.523493,RAS,KERNEL,INFO,"10654 total interrupts. 0 critical input interrupts. 0 microseconds total spent on critical input interrupts, 0 microseconds max time in a critical input interrupt.",E22
152560,-,1119825786,2005.06.26,R24-M1-N5-C:J06-U11,2005-06-26-15.43.06.205043,RAS,KERNEL,INFO,"CE sym 6, at 0x1f09a380, mask 0x80",E38
3367,-,1117957028,2005.06.05,R25-M1-NA-C:J07-U01,2005-06-05-00.37.08.444816,RAS,KERNEL,INFO,generating core.1750,E168
165759,-,1120145858,2005.06.30,R02-M1-NE-C:J10-U11,2005-06-30-08.37.38.034564,RAS,KERNEL,INFO,generating core.26405,E168
256024,-,1120955543,2005.07.09,R31-M0-N1-C:J06-U01,2005-07-09-17.32.23.374341,RAS,KERNEL,INFO,generating core.7746,E168
157875,-,1120092061,2005.06.29,R06-M1-N1-C:J08-U01,2005-06-29-17.41.01.001992,RAS,KERNEL,INFO,generating core.1359,E168
298461,-,1121311077,2005.07.13,R31-M1-N9-C:J09-U01,2005-07-13-20.17.57.744859,RAS,KERNEL,INFO,generating core.11298,E168
219170,-,1120788400,2005.07.07,R24-M1-NF-C:J05-U11,2005-07-07-19.06.40.446208,RAS,KERNEL,INFO,generating core.379,E168
16002,-,1117991072,2005.06.05,R32-M1-N0-C:J14-U01,2005-06-05-10.04.32.856208,RAS,KERNEL,INFO,generating core.8164,E168
293928,-,1121308550,2005.07.13,R01-M0-N4-C:J08-U01,2005-07-13-19.35.50.806258,RAS,KERNEL,INFO,generating core.5414,E168
252665,-,1120940435,2005.07.09,R16-M1-N2-C:J08-U11,2005-07-09-13.20.35.612766,RAS,KERNEL,INFO,generating core.4782,E168
170246,-,1120148797,2005.06.30,R33-M1-N3-C:J11-U01,2005-06-30-09.26.37.645377,RAS,KERNEL,INFO,generating core.11233,E168
392812,-,1122576329,2005.07.28,R33-M1-N9-C:J03-U11,2005-07-28-11.45.29.567837,RAS,KERNEL,INFO,generating core.12211,E168
7705,-,1117977628,2005.06.05,R34-M1-N1-C:J09-U01,2005-06-05-06.20.28.583383,RAS,KERNEL,INFO,generating core.7794,E168
391911,-,1122574403,2005.07.28,R31-M0-N4-C:J16-U01,2005-07-28-11.13.23.565780,RAS,KERNEL,INFO,generating core.5188,E168
339069,-,1121900673,2005.07.20,R33-M0-N1-C:J17-U01,2005-07-20-16.04.33.166090,RAS,KERNEL,INFO,8 floating point alignment exceptions,E9
196061,-,1120447087,2005.07.03,R22-M0-ND-C:J15-U11,2005-07-03-20.18.07.125409,RAS,KERNEL,INFO,generating core.30648,E168
344699,-,1121902841,2005.07.20,R32-M0-N8-C:J11-U01,2005-07-20-16.40.41.016670,RAS,KERNEL,INFO,8 floating point alignment exceptions,E9
215574,-,1120776013,2005.07.07,R20-M1-N1-C:J08-U01,2005-07-07-15.40.13.478088,RAS,KERNEL,INFO,650046720 double-hummer alignment exceptions,E6
569657,-,1131484387,2005.11.08,R63-M0-NE-C:J11-U11,2005-11-08-13.13.07.003443,RAS,KERNEL,INFO,iar 001061b4 dear 024701dc,E173
289982,-,1121308034,2005.07.13,R33-M1-N4-C:J16-U01,2005-07-13-19.27.14.561573,RAS,KERNEL,INFO,generating core.26052,E168
580341,-,1131721886,2005.11.11,R57-M1-NE-C:J10-U11,2005-11-11-07.11.26.490438,RAS,KERNEL,INFO,L1 DCACHE summary averages: #ofDirtyLines: 219 out of 1024 #ofDirtyDblWord: 625 out of 4096,E197
241403,-,1120935405,2005.07.09,R21-M1-N8-C:J02-U11,2005-07-09-11.56.45.510057,RAS,KERNEL,INFO,generating core.15423,E168
476541,-,1127243228,2005.09.20,NULL,2005-09-20-12.07.08.744390,RAS,MMCS,ERROR,"idoproxydb hit ASSERT condition: ASSERT expression=0 Source file=idotransportmgr.cpp Source line=1043 Function=int IdoTransportMgr::SendPacket(IdoUdpMgr*, BglCtlPavTrace*)",E221
547121,-,1131126132,2005.11.04,R62-M0-N7-C:J14-U11,2005-11-04-09.42.12.576549,RAS,KERNEL,INFO,iar 00106bc0 dear 0245cedc,E173
459446,-,1125224585,2005.08.28,R53-M1-NC-C:J03-U01,2005-08-28-03.23.05.224015,RAS,KERNEL,INFO,iar 0014a150 dear 009871e8,E173
523044,-,1131058421,2005.11.03,R65-M0-N7-C:J06-U11,2005-11-03-14.53.41.775381,RAS,KERNEL,INFO,iar 001061dc dear 0244c25c,E173
